,center,left,right,steering,throttle,break,speed,qs
1929,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_02_418.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_02_418.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_02_418.jpg,0.0,1.0,0.0,30.18988,30.19095808333334
1930,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_02_485.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_02_485.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_02_485.jpg,0.0,1.0,0.0,30.18988,30.190960416666673
1931,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_02_567.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_02_567.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_02_567.jpg,0.0,1.0,0.0,30.18988,30.190964416666677
1932,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_02_646.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_02_646.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_02_646.jpg,0.0,1.0,0.0,30.18988,30.190968583333344
1933,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_02_721.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_02_721.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_02_721.jpg,0.0,1.0,0.0,30.1899,30.190976583333345
1934,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_02_794.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_02_794.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_02_794.jpg,0.0,1.0,0.0,30.189890000000002,30.190981166666678
1935,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_02_871.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_02_871.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_02_871.jpg,0.0,1.0,0.0,30.18988,30.190985416666674
1936,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_02_947.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_02_947.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_02_947.jpg,0.0,1.0,0.0,30.189890000000002,30.190987333333343
1937,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_03_022.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_03_022.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_03_022.jpg,0.0,1.0,0.0,30.189870000000003,30.190990333333342
1938,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_03_092.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_03_092.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_03_092.jpg,0.0,1.0,0.0,30.189890000000002,30.19099425000001
1939,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_03_163.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_03_163.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_03_163.jpg,0.0,1.0,0.0,30.18988,30.19099775000001
1940,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_03_236.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_03_236.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_03_236.jpg,0.0,1.0,0.0,30.18988,30.190950416666677
1941,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_03_307.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_03_307.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_03_307.jpg,0.0,1.0,0.0,30.189909999999998,30.190935833333345
1942,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_03_376.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_03_376.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_03_376.jpg,0.0,1.0,0.0,30.189890000000002,30.19093425000001
1943,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_03_446.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_03_446.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_03_446.jpg,0.0,1.0,0.0,30.18988,30.190927166666675
1944,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_03_516.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_03_516.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_03_516.jpg,0.0,1.0,0.0,30.1899,30.190926833333343
1945,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_03_587.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_03_587.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_03_587.jpg,0.0,1.0,0.0,30.189890000000002,30.19092933333335
1946,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_03_659.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_03_659.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_03_659.jpg,0.0,1.0,0.0,30.189870000000003,30.19093216666668
1947,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_03_728.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_03_728.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_03_728.jpg,0.0,1.0,0.0,30.189890000000002,30.190935583333342
1948,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_03_796.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_03_796.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_03_796.jpg,0.0,1.0,0.0,30.189870000000003,30.190938916666674
1949,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_03_868.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_03_868.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_03_868.jpg,0.0,1.0,0.0,30.18988,30.19092183333334
1950,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_03_938.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_03_938.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_03_938.jpg,0.0,1.0,0.0,30.18988,30.19074958333334
1951,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_007.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_007.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_007.jpg,0.0,1.0,0.0,30.1899,30.190683583333342
1952,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_077.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_077.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_077.jpg,0.0,1.0,0.0,30.1899,30.190404750000013
1953,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_147.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_147.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_147.jpg,0.0,1.0,0.0,30.18988,30.190395416666675
1954,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_215.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_215.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_215.jpg,0.0,1.0,0.0,30.189870000000003,30.190315416666675
1955,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_286.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_286.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_286.jpg,0.0,1.0,0.0,30.189890000000002,30.190344583333342
1956,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_358.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_358.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_358.jpg,0.0,1.0,0.0,30.18988,30.190322416666675
1957,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_430.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_430.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_430.jpg,0.0,1.0,0.0,30.189870000000003,30.190321583333343
1958,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_502.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_502.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_502.jpg,0.0,1.0,0.0,30.18988,30.190324583333343
1959,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_572.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_572.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_572.jpg,0.0,1.0,0.0,30.189870000000003,30.19032841666668
1960,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_645.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_645.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_645.jpg,0.0,1.0,0.0,30.1899,30.190331916666683
1961,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_717.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_717.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_717.jpg,0.0,1.0,0.0,30.189890000000002,30.190335166666678
1962,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_788.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_788.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_788.jpg,0.0,1.0,0.0,30.189890000000002,30.190338083333344
1963,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_860.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_860.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_860.jpg,0.0,1.0,0.0,30.18988,30.190341250000017
1964,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_930.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_930.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_930.jpg,0.0,1.0,0.0,30.18988,30.190344666666682
1965,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_04_998.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_04_998.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_04_998.jpg,0.0,1.0,0.0,30.18988,30.19029650000001
1966,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_05_066.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_05_066.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_05_066.jpg,0.0,1.0,0.0,30.18988,30.19028216666668
1967,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_05_142.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_05_142.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_05_142.jpg,0.0,1.0,0.0,30.189890000000002,30.19017641666668
1968,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_05_211.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_05_211.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_05_211.jpg,0.0,1.0,0.0,30.189890000000002,30.19017358333335
1969,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_05_284.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_05_284.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_05_284.jpg,0.0,1.0,0.0,30.189890000000002,30.19017291666668
1970,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_05_360.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_05_360.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_05_360.jpg,0.0,1.0,0.0,30.189909999999998,30.190164250000016
1971,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_05_430.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_05_430.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_05_430.jpg,0.0,1.0,0.0,30.189870000000003,30.19013816666668
1972,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_05_499.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_05_499.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_05_499.jpg,0.0,1.0,0.0,30.189870000000003,30.190134000000015
1973,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_05_570.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_05_570.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_05_570.jpg,0.0,1.0,0.0,30.189890000000002,30.19011416666668
1974,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_05_636.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_05_636.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_05_636.jpg,0.0,1.0,0.0,30.189890000000002,30.19010441666668
1975,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_05_706.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_05_706.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_05_706.jpg,0.0,1.0,0.0,30.189890000000002,30.190045916666683
1976,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_05_775.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_05_775.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_05_775.jpg,0.0,1.0,0.0,30.18988,30.190051666666683
1977,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_05_846.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_05_846.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_05_846.jpg,0.0,1.0,0.0,30.18988,30.18998841666668
1978,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_05_913.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_05_913.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_05_913.jpg,0.0,1.0,0.0,30.189870000000003,30.18977625000002
1979,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_05_984.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_05_984.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_05_984.jpg,0.0,1.0,0.0,30.1899,30.18934208333335
1980,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_06_053.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_06_053.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_06_053.jpg,0.0,1.0,0.0,30.189890000000002,30.188750000000017
1981,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_06_126.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_06_126.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_06_126.jpg,0.0,1.0,0.0,30.1899,30.187983666666682
1982,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_06_197.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_06_197.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_06_197.jpg,0.0,1.0,0.0,30.189890000000002,30.187232750000014
1983,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_06_269.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_06_269.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_06_269.jpg,0.0,1.0,0.0,30.18988,30.18695733333335
1984,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_06_342.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_06_342.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_06_342.jpg,0.0,1.0,0.0,30.189890000000002,30.18705258333335
1985,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_06_410.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_06_410.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_06_410.jpg,0.0,1.0,0.0,30.189890000000002,30.187219666666685
1986,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_06_484.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_06_484.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_06_484.jpg,0.0,1.0,0.0,30.189890000000002,30.187275166666684
1987,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_06_558.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_06_558.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_06_558.jpg,0.0,1.0,0.0,30.18988,30.187225750000017
1988,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_06_631.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_06_631.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_06_631.jpg,0.0,1.0,0.0,30.189909999999998,30.18719933333335
1989,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_06_701.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_06_701.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_06_701.jpg,0.0,1.0,0.0,30.189890000000002,30.18700616666668
1990,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_06_773.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_06_773.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_06_773.jpg,0.0,1.0,0.0,30.189870000000003,30.186636083333347
1991,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_06_840.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_06_840.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_06_840.jpg,0.0,1.0,0.0,30.189890000000002,30.18600141666668
1992,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_06_908.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_06_908.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_06_908.jpg,0.0,1.0,0.0,30.18988,30.18589758333335
1993,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_06_977.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_06_977.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_06_977.jpg,0.0,1.0,0.0,30.189890000000002,30.185938750000012
1994,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_07_051.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_07_051.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_07_051.jpg,0.0,1.0,0.0,30.18988,30.18591508333335
1995,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_07_124.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_07_124.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_07_124.jpg,0.0,1.0,0.0,30.18988,30.18585316666668
1996,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_07_198.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_07_198.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_07_198.jpg,0.0,1.0,0.0,30.189870000000003,30.185846916666684
1997,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_07_272.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_07_272.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_07_272.jpg,0.0,1.0,0.0,30.1899,30.185695333333346
1998,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_07_342.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_07_342.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_07_342.jpg,-0.1,1.0,0.0,30.18735,30.185477666666678
1999,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_07_420.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_07_420.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_07_420.jpg,-0.3,1.0,0.0,30.16905,30.185527083333344
2000,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_07_493.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_07_493.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_07_493.jpg,-0.4820069,1.0,0.0,30.1486,30.18569900000001
2001,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_07_568.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_07_568.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_07_568.jpg,-0.25882489999999997,1.0,0.0,30.190609999999996,30.18605325000001
2002,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_07_636.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_07_636.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_07_636.jpg,-0.08997595,1.0,0.0,30.19081,30.18605716666668
2003,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_07_707.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_07_707.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_07_707.jpg,0.0,1.0,0.0,30.188240000000004,30.186058833333345
2004,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_53_07_775.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_53_07_775.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_53_07_775.jpg,0.0,1.0,0.0,30.18967,30.186080833333342
